text	location	lon	lat	lat2	lon2	day
Relax on Thanksgiving and let @mavkitchens Chefs at High Cotton do all the work #yeahTHATgreenville http://t.co/jIl0Bv6fmV	Greenville SC	-82.40206621	34.84546345	34.8526176	-82.3940104	9
Ike uhh it is cold af. Sooo	Colorado Springs, Colorado	-104.6944644	38.92057669	38.8338816	-104.8213634	9
Nothing better than taking leaves with your brothers and mr jurey		-81.72839312	41.04951822	NA	NA	9
Shitty weather like this just makes you wanna stay in your pjarmers all day/night watching films/tv in bed wrapped up warm.	Walsall.	-1.98675813	52.60379471	NA	NA	9
Let it snow, let it snow, let it snow! ŠÜ´Ù	New York	-76.54972881	42.91039773	NA	NA	9
Its not even Thanksgiving and I'm seeing candy canes WTF		-73.90610389	41.58300747	NA	NA	9
Dallas this weekend tech vs Baylor next weekend Shreveport LA the next weekend thanksgiving the next OH LAWD #pinchme	TX	-98.23232534	32.20777667	NA	NA	9
Back from holiday. Back at the gym. #L33ToLevelsUp (at @GymboxOfficial) http://t.co/XAxgPOrwaT	London	-0.11904716	51.51809011	51.5112139	-0.1198244	9
Minnesota is cool because it has autumn. @ Minneapolis, Minnesota http://t.co/1UjixNTRbw	Florida.	-93.25965071	44.96610738	27.6648274	-81.5157535	9
I'm suppose to be in sunny Florida, but instead im home and it's snowing... is this a joke?		-71.68116649	44.20245844	NA	NA	9
if only this was snow Š…”´Ù	Jersey, VT, Boston	-71.10323433	42.34833448	42.3584308	-71.0597732	9
Only cold blooded niggas in my presence		-80.66801	26.68362	NA	NA	9
I have to pee but I don't want to get out of my warm bed.	caliŠ…—	-121.5891112	37.00544665	NA	NA	9
@MattJoslin03 I'll be at the basketball game. It's like a class reunion. Í¾_ÍÙä but it's too cold outside for me!	Tulsa,OK	-95.85294939	36.06049025	36.1539816	-95.992775	9
Leaves everywhere! #kansaswind #fall	Garden Plain America	-96.58161923	39.18742755	37.6583471	-97.6836603	9
Just when you think ur day can't get any better: airbrushed uggs http://t.co/LhkImfvkL5		-90.11566745	29.94336398	NA	NA	9
@emilywindle_ @heavrose__ @sarah_JRose just need to do hair but dunno if I cba going out in cold		-1.36718363	53.62749704	NA	NA	9
When its cold out its acceptable to wear hoodies 24/7	TO THE MOON & BACK	-76.431635	37.19152693	NA	NA	9
i don't know where ya live at , but it's sunny as hell outside my windowŠ…—´Ù		-73.0409621	41.58296674	NA	NA	9
always sunnyÍ¾_Í__ http://t.co/wFTAlzh5Ml		-79.49988252	36.10631492	NA	NA	9
I was a cold dude, I'm getting back to my ways.		-76.53716342	39.28955859	NA	NA	9
The sound of rain ŠÈÇ	Hawler/Erbil - Kurdistan ŠÈÇ	44.0278752	36.1626441	NA	NA	9
I want this sweater so bad. #objectofdesire @ Zara http://t.co/66gVA8qgC4		9.66671786	45.6934497	NA	NA	9
Kayla always leaves me chillin in the car in illegal parking spots like I'm her 5 year old child.		-82.92422954	40.14437461	NA	NA	9
Your love is like a studded leather headlock, your kiss, it could put creases in the rain	Crawley, England	-0.1942145	51.1027373	NA	NA	9
It's so windy, holy shit!	St. Joe, Mo	-94.91866369	39.72151127	NA	NA	9
"I have a feeling it's going to rain." "I have a feeling it's already raining."	Flawda//USA	-80.25445288	27.1993589	NA	NA	9
@kidscrafts @waswhaler I didn't work in the law for nuttin'! Home with beginnings of head cold. Too tired to stay up, too bored to nap again	Pacific Northwest	-122.9996423	44.94114821	NA	NA	9
Christmas = My favorite holiday Í¾_Í_Í¾_Í_ÜÍ¾_Í_Ä #cantwait	Should be in Cali	-81.7798884	26.20168475	NA	NA	9
A small pumpkin just rolled to my feet... It reads "stay true xoxo".... Megan.		-76.32419966	40.11248815	NA	NA	9
Loves crackly leaves #madelyn #cute #nature #leaves @ Knoxville Catholic High School http://t.co/3Y6nkDWcfs	cozy valley in Georgia	-84.09178961	35.92963536	NA	NA	9
Why am i so lazy to take a bath? Ah because today is really a cold day. ŠÜ´ÙŠÜ´ÙŠÜ´Ù		-113.9776765	50.87900215	NA	NA	9
I hope tonight leaves me speechless	Slc	-111.9176609	40.64434414	NA	NA	9
#OOTN Fifth year wedding anniversary dinner. Was wearing a dress today but it's just too cold outside!Š—_ http://t.co/USmEbU0E8J	Charleston, SC	-79.86197948	32.79443579	NA	NA	9
So cold can't wait till I'm home	Essex	0.23630815	51.55803474	NA	NA	9
Ugh idk what to wear tonight cause it's cold Í¾_Í__	Orlando, Florida 	-81.21221529	28.58628935	NA	NA	9
Idk how long he was out there but he was v cold poor little babyÍ¾_Í_Í¾_ÍÙè		-77.53179128	43.13956674	NA	NA	9
@monica_c014 I think but I kinda want to go to the football game but its going to be cold!	Wichita,ks	-96.9968461	33.01584	NA	NA	9
Wearing leggings to chalupas while @aliisallee  is in a fancy sweater dress. Praying my future husband isn't singing karaoke tonight.		-85.94246753	37.61554498	NA	NA	9
Rocky like the Rocky mountains make it rain water fountains.	.... 	-95.35667015	29.54200705	NA	NA	9
found a nice smelling scarf, is this misfits? #am #I #an #imaginary #friend ?	Harrogate	-1.61069634	54.05748107	NA	NA	9
Finally got my beer cold by the time i got my sushi #craftbeer @ fort awsumist http://t.co/iXxOcfREMW	Long Island, NY	-73.01196289	40.7719574	NA	NA	9
As the ocean &amp; atmosphere warm, super storms will only get more super...i.e. terrible. http://t.co/Lc1saAxCEV #climatechange #Haiyan	Saltsburg, PA	-77.92496013	40.80764788	40.4864553	-79.4514298	9
Got his sweater &amp; ID on &amp; I smell like straight loud cause of them.		-87.75000617	42.03844344	NA	NA	9
Tonight I cold and hot @ the same time...	st.lucia	0	0	13.909444	-60.978893	9
Wrap it up! #new #bluepacific #scarves #cashmere #silk #fab #animalprint #dipdye #infinity #skullsŠ—_ http://t.co/VP2GrDsIuH	girligirl boutique	-97.15222836	32.88100719	NA	NA	9
Soo bored soo cold!!!	providence	-71.40635754	41.83790392	41.8239891	-71.4128343	9
Anthony errando snow e maggie	Bras’_lia,Brazil.	-47.88693784	-15.77023331	-15.7801482	-47.9291698	9
chego em casa com november rain no player e um certo descontentamento com a noite de hoje		-43.017949	-22.8088099	NA	NA	9
Wth, its cold as hell and im locked out	New Jersey	-74.03643238	40.7587259	40.0583238	-74.4056612	9
Midday coffee in our cozy nook anomali coffee @ Anomali Coffee http://t.co/HGI9tsUTHR		115.2651761	-8.50822902	NA	NA	9
We at the hotel motel holiday inn!!! #imsodrunk	Some Beach, Some Where 	-74.30219354	40.24124656	NA	NA	9
@Laaauurrreen I know girl!! I've been focusing on school lately, but I plan on starting it up again soon! Especially before the holidays! Í¾_ÍÙ_	UTSA	-98.62332829	29.60300038	29.5828572	-98.6224593	9
@missprissyrissy ours is on, set at 66, so it rarely comes on...woke up to 59 degrees the other day, and decided that was too cold	Oklahoma City	-97.43522445	35.42740003	NA	NA	9
@BeatrizxRB I wanted to cry and it was cold :(	Los Angeles CA	-118.2690942	33.94637887	NA	NA	9
So cold.		-97.5977808	30.83849412	NA	NA	9
If your name is sunny I can't take you seriously	The Moon Kingdom	-79.62878054	40.31044569	NA	NA	9
Girl in tan sweater: for the sake of your dignity and all other's eyes please STOP dancing now. PLEASE.	Carpe Snackem. Rack City	-93.23281111	44.97836005	NA	NA	9
"@tonia_holland: You laugh like grandma." You rlly just went there !!!?!?!? you got the cold shoulda tonight î—ê		-78.7918602	42.8926826	NA	NA	9
@AndrewShuler @AndrewWCollins It was cold tonight. Air is getting thinner as winter sets in. I'm sure you and Aaron have lungs of the gods.	Bah’_a de Car’quez	-81.02007462	35.28388875	NA	NA	9
I'm only looking forward to thanksgiving break right now Í¾_Í_ãÍ¾_ÍÙ 	D[M]V	-76.87234239	38.99218323	NA	NA	9
"God will carry you through the storm. 
Isaiah 43:2"		-93.30670468	37.11921003	NA	NA	9
Trust me to get a bastard cold this weekend!	Manchester	-2.48379893	53.50457469	NA	NA	9
&amp; I hate when it's cold AF outside &amp; you have to wait for the car to warm up..you just sitting there like Í¾_ÍÙ•	& get wealthy.	-75.64778838	39.68626595	NA	NA	9
Š…—´Ùit's sunny	Philippines	121.0135283	14.54149545	NA	NA	9
"""You're gunna die oh no"" 
""Make sure to put died of cold feet""
""No, I'll put died of whiny bitch syndrome.. AND BEING A VIRGIN"" 
Thanks mom."		-115.0493604	36.07007027	NA	NA	9
JUDGE... worst picture, best show. @ The Mohawk http://t.co/dYkJicyQ9X	Austin, TX / Chicago, IL	-97.73610771	30.26991374	NA	NA	9
Haha baru kali ini doang haha "@adezigot: "Nenek nenek ini holiday mulu yaaa sulastrionly: Bandung.. I'm comingŠ…—""	Bekasi	107.1235615	-6.30829704	NA	NA	9
It's going to rain soon.	Grand Line	101.6611721	3.1132434	NA	NA	9
Tonight was entirely too much to handle and too cold to hold.	Miami	-80.30575255	25.91279512	NA	NA	9
I can see my breath and my hands are numb. Welcome back winter #brrr #raynauds #work		-2.82326873	53.40119182	NA	NA	9
Lovely sunrise earlier. Now sunny &amp; lovely out of the offside window, black clouds out of nearside window!	Are we there yet......	-1.0803984	53.9505488	NA	NA	9
@CeriLH :( I am just deciding if it is going to rain or not! Hope you are well Miss H! Xx	Hertfordshire 	-0.43762035	51.75860251	NA	NA	9
@freeScoota yea u better pray it rain cause I'm keep my foot on the gas tomorrow	owl st 	-92.11008281	32.47422301	NA	NA	9
Making the wife breakfast while listening to a bit of oasis! Hope @rusynuik isn't to rough or cold!	Lincoln	-0.58285944	53.21063227	NA	NA	9
Why is my step dad blasting out classical music? I'm sure he's doing this to wind me hope he isn't the classical guy		-1.75502886	53.75881105	NA	NA	9
Sunset at Tanah Lot, #Bali #Sunset #pictoftheday #landscape #holiday @ tanah lot, Bali http://t.co/tKhgzFJXvQ	Jakarta _ Indonesia	115.0864667	-8.61853783	NA	NA	9
"@_BakeitYourself: Š—“My favourite warming winter treat is" rice pudding	Bristol	-2.5600853	51.4587855	NA	NA	9
gawwwd idk what it was but i loved last winter soooo much		-96.46904868	32.73153624	NA	NA	9
Sooo cold :(		-72.91545183	41.58903312	NA	NA	9
It's such an off holiday idk		-122.1444838	37.67534127	NA	NA	9
"temperature down 33ÎçC -&gt; 32ÎçC
humidity up 28% -&gt; 38%
wind 10km/h -&gt; 19km/h"	Abu Dhabi, AE	54.41905	24.44393	24.4666667	54.3666667	9
@jogunns @neildidsbury this leaves the market wide open. Nice to see some real challengers to sky sports. Bt is offering games for free too	norwich, united kingdom	0.22026151	52.46493438	52.6308859	1.297355	9
My sister had the flu and I'm starting to get the cold/flu, Ewy Í¾_ÍÙ”	Edinburgh	-3.0436726	55.86877296	55.953252	-3.188267	9
#Fall #rain #weather #sundbyberg #wet #cloudy @ Willy:s Esplanaden http://t.co/S8fbTwUYeb	Stockholm, Sweden	17.96432995	59.36183076	59.32893	18.06491	9
Typical. Nipped out in converse and no brolly and I get caught in a hail storm. Just great!! Š…”´ÙŠ…”´ÙŠ…”´Ù #stormbrewing #britishweather	Manchester	-2.23343572	53.48825725	53.479324	-2.2484851	9
Dnt wanna put hot gear...bt #islamabad is 2 daimn cold 2nite.....	Lahore & Islamabad	73.0978555	33.7120987	31.54505	74.340683	9
Beautifully sunny  @marcusdd68 Had to drop Southern Poof @mdstockley  of at home complaining about being chilly http://t.co/LmkaISR6rw		-1.75686736	53.91490249	NA	NA	9
Gonna be a chilly afternoon at Dens Park. Let's hope the game warms us up! Mon the Dees!! Í¾_Í_È #3pointspleasethankyou		-2.90434667	56.48961853	NA	NA	9
@HarrietL94 no way it was brilliant! Lucy makes my blood boil, she twisted that pheobe was going on holiday with her bf when is jus a pal!	essex,	0.71338005	51.53693368	51.7659078	0.6673665	9
"When the walls around me were caving in
You save my life tonight
When there's nothing left but pouring rain
You save my life tonight"		125.6186548	7.09497401	NA	NA	9
Weer een mooi daggie in turkije. Luiten gaat warm lopen. Eindelijk begint alles weer los te komen. Rjd blijft stady.	Noord-Holland, Dirkshorn	31.08874868	36.84543907	NA	NA	9
Anyone wanna get paid 10 $ an hr to rake leaves text me	Council bluffs	-95.8437646	41.2820769	NA	NA	9
why is it so coldÍ¾_ÍÙ_		-2.21710215	51.88049314	NA	NA	9
This hot chocolate is life		-79.05740687	34.7349055	NA	NA	9
@carlsberg as much as I luv ur beer!..I really hope #LFC get beat! Sorry..but still a cold can of Carlsberg..#ifcarlsbergdidsilverlinings	Ballymoney N.Ireland	-6.5090825	55.0670702	NA	NA	9
@OfficialBWFC sat in a bar in sunny Playa Blanca following the feed! #COYW	Bolton	-13.82986095	28.86303395	NA	NA	9
Í¾_ÍÙ© I got on shorts a jacket &amp; flats bouta go outside to the car it's cold ashit Í¾_ÍÙäÍ¾_ÍÙä I look a mess .		-75.11696449	39.99209084	NA	NA	9
Lastnight . Ofcourse I was cold Í¾_ÍÙ©Í¾_ÍÙ© http://t.co/voixLq6ls6	imaginary land ŠÈ”	-90.30613518	29.96144309	NA	NA	9
Getting Esmerelda checked out for the upcoming winter! (@ Keeler BMW / Keeler MINI) http://t.co/KFhDwmw1LX	New York	-73.81378224	42.76685954	NA	NA	9
I was so pumped last night after the game I went outside and hooped for like 45 minutes in the cold ass weather in shorts and a tshirt Í¾_ÍÙäÍ¾_ÍÙä	The BLUE DEVIL State	-79.52002271	36.06688891	NA	NA	9
Eating Thanksgiving on A Pretzel, as you do. (@ Isaac's Restaurant &amp; Deli (York South)) http://t.co/ONaa9xLrO6	’“T: 40.738352,-74.366054	-76.68234324	39.93334	NA	NA	9
Totally bored but Saturday night in!! When did I get so boring :( it is well to cold to be out their Í¾_ÍÙ±Í¾_Í__Š_´ÙŠ…”´Ù		-2.13615008	53.56349062	NA	NA	9
Sorry for poor updates. Hands were cold. Hayes&amp;Yeading 3-2 Whitehawk FT. Att: 97.	West Drayton	-0.5605745	51.3171137	NA	NA	9
"Everyone leaves your life at some point in time but that doesn't mean shut everyone out completely.

Easier said than done, tho."	Where The Sun Shines Bright Š…— 	-97.23231271	32.71772255	NA	NA	9
Waiting for fireworks in South Park, Oxford with @amy_v_gordon #cold #november #fireworks	Oxford/Kent	-1.23180969	51.75088389	NA	NA	9
I love autumn in DC! I'm trying to soak up as much as possible before I leave for a year+ ofŠ—_ http://t.co/RHNZGis4bN	Washington, DC	-77.03578949	38.9210222	NA	NA	9
Guess I'll walk home but it's to cold		-115.7938402	40.85293569	NA	NA	9
Come take a walk on the wild side. Let me kiss you in the pouring rain. Í¾_Í_«	Texas.	-97.19971234	32.64952702	31.9685988	-99.9018131	9
Is it thanksgiving yet?		-73.20729763	44.48103903	NA	NA	9
Raked the back yard but the stupid leaves won't burn Í¾_ÍÙÍ¾_ÍÙ		-87.63828462	40.07593875	NA	NA	9
Love how it's so cold out that my sandwich from subway ain't even warm anymore by the time I get home		-72.89334306	40.83402305	NA	NA	9
Looks like the gun show is put away tonight...Too cold for it. Sorry for any inconvenience it may cause. Í¾_ÍÙäÍ¾_ÍÙ_ @benjani1990		-0.29059032	51.37357524	NA	NA	9
This will be the sunshine after the storm. #MissUniverse2013 @araarida #ForThePhilippines  #PhilippinesMU2013	Philippines	121.143437	14.7216445	12.879721	121.774017	9
@KraZyKLD_20 yeah a little bit and starting to get cold how the weather there ?	Out Of Space .	-84.0119	33.84116462	12.960205	77.638495	9
Have to buy another winter jacket smh broke as fuck outchea	Cambridge, MA - Philly 	-75.16056539	39.97906997	42.3736158	-71.1097335	9
Putting hot chocolate powder in my coffee counts as making a mocha, right? #sorrynotsorry #chocolatedrank	Indianola	-93.56840953	41.36464819	41.3580484	-93.5574376	9
RT @garybizzo Toronto's embattled Mayor Ford needs a holiday. This from @Ford Motor Co http://t.co/OhjziTYC8u // #topoli #fordnation	Toronto, Ontario CANADA	-79.3885	43.65555	43.653226	-79.3831843	9
@_KLOOTZAKELIJK_ zet je verwarming aan haha dan heb je t zo warm xD	Wehl	6.2070038	51.9653878	NA	NA	9
Š—“@paigexoschop: @kalrademacher ayeeee you and @Mad_DAWGG14 repin' the money line Í¾_Í_ç #makeitrainŠ— Make it rain is right Í¾_Í_ÙÍ¾_Í_Ù		-93.39822387	44.81899029	NA	NA	9
It's a cool sunny Saturday today! :)	Idaho!!!	-114.4802989	42.63487467	NA	NA	9
@kaylanegs pumpkin eater		-117.7760858	33.53301469	NA	NA	9
I Hope It don't rain or I'm staying home tonight Í¾_ÍÙÍ¾_ÍÙ”		-80.22763665	25.9130911	NA	NA	9
Me &amp; @kittykat1872 rickin out the winter hats!! http://t.co/DENSEatHpK	Manchester	-2.16833534	53.60440411	NA	NA	9
Still need to go camping, but I doubt that'll happen if we have a rainy winter.	Hawaii	-157.922551	21.34077793	NA	NA	9
I want something to keep me warmÍ¾_Í_		-76.24940414	39.48161861	NA	NA	9
Is it really time to start pushing Holiday? Let's give Thanksgiving a lil room to breathe pls! @Š—_ http://t.co/0OE6zM3JTl	San Francisco, CA	-122.0598654	37.897583	NA	NA	9
I need a boo thang to get snowed in with this winter.		-72.6510276	41.6893013	NA	NA	9
Š—“@BleacherReport: LSU will wear custom "Eye of the Tiger" Nike gloves for tonight's game against Bama. http://t.co/MEAYseAIN0Š—@livindel13	35603	-86.84594727	34.54055288	NA	NA	9
Raking leaves is harder than I thought	Lander, Wy	-108.7439133	42.84042906	NA	NA	9
My sister is so lame. She was going to the Mansion tonight but doesn't want to bc it's cold.YOURE A LAME THATS A SHAME YOU CANT HANG WITH US	Philippines	-84.8509662	34.18715923	NA	NA	9
I have decided to hibernate all winter breakÍ¾_ÍÙ‚ #sosleepy		-81.10886041	33.96527087	NA	NA	9
For college world, holiday without exercise is hardly to find :/	Jakarta-A-Purwokerto	109.2129624	-7.42360883	NA	NA	9
I'm cold af	Los Angeles ,California	-118.4978776	34.01751167	NA	NA	9
One of my favourite things about being on holiday is I can leave my iPhone cable out and our cat won't eat it.	Hackney, London	-5.08057867	50.41381599	NA	NA	9
@toriisavannah we've become immune to the snow D:	Ithaca, NY	-76.48156822	42.4528325	NA	NA	9
